kilometraj_total,vechime_ani,coolant_temp_c,oil_temp_c,oil_pressure_bar,maf_gps,map_kpa,battery_v,vibratii_relanti,zile_de_la_ultima_revizie,delta_temp,pressure_low,pressure_very_low,service_overdue,coolant_overheat,oil_overheat,battery_low,vibratii_high,airflow_mismatch,pressure_margin,pressure_expected,pressure_residual,delta_days,delta_km,trend_temp,trend_pressure,trend_vibratii,trend_battery,anomaly_count,temp_stress,pressure_stress,health_index,defect
55028,6,87.13,90.83,3.378,12.28,42.91,14.1,1.81,254,3.69,0,0,1,0,0,0,0,0,2.178,3.115,0.263,120,4250,0.2247,-0.0872,0.0722,0.288,1,0.0,0.0,0.0433,0
179979,14,86.46,99.36,1.749,13.11,52.09,13.67,2.64,370,12.9,0,0,1,0,0,0,0,0,0.549,2.821,-1.072,48,4952,0.0287,1.3774,0.6809,0.0756,1,0.0,0.8937,0.2871,1
6964,1,81.74,83.93,3.646,9.07,25.0,14.46,1.21,189,2.19,0,0,1,0,0,0,0,0,2.446,3.281,0.365,50,1029,0.165,0.2889,0.0905,0.1433,1,0.0,0.0,0.0255,0
21937,2,80.99,83.65,3.773,5.18,33.8,14.15,1.39,413,2.66,0,0,1,0,0,0,0,0,2.573,3.302,0.471,118,4203,0.1096,-0.1686,0.1028,-0.0334,1,0.0,0.0,0.0139,0
169471,15,95.18,110.16,2.011,10.82,54.49,13.54,2.43,109,14.99,0,0,0,0,0,0,0,0,0.811,2.595,-0.584,81,2793,0.203,0.7721,0.1808,0.0996,0,0.0066,0.4865,0.1318,1
182025,13,89.42,94.04,2.588,6.3,29.9,13.73,2.44,358,4.62,0,0,1,0,0,0,0,0,1.388,2.859,-0.271,85,1975,-0.0073,0.0934,0.3934,0.2717,1,0.0,0.2258,0.0836,0
20267,1,89.71,97.14,3.57,9.9,28.0,14.11,1.3,27,7.44,0,0,0,0,0,0,0,0,2.37,3.029,0.541,39,1770,0.3469,-0.0958,0.4086,0.1981,0,0.0,0.0,0.0407,1
244648,18,87.34,94.49,2.177,9.79,40.23,13.85,2.95,352,7.15,0,0,1,0,0,0,0,0,0.977,2.791,-0.614,101,1720,0.102,0.1664,0.1065,-0.0539,1,0.0,0.5119,0.1097,0
48042,1,91.33,91.89,3.592,9.82,41.76,14.73,1.79,396,0.56,0,0,1,0,0,0,0,0,2.392,3.189,0.403,77,1298,0.19,0.1436,0.11,-0.0522,1,0.0,0.0,0.0516,0
253893,20,89.24,95.25,2.371,8.88,34.51,13.21,3.15,295,6.01,0,0,1,0,0,0,0,0,1.171,2.713,-0.342,69,1959,0.1039,-0.0566,-0.2207,0.1255,1,0.0,0.2852,0.04,1
169583,15,102.88,104.6,2.435,17.41,67.81,13.5,2.29,262,1.72,0,0,1,1,0,0,0,0,1.235,2.759,-0.324,69,2751,1.1045,0.233,0.1061,0.1041,2,0.244,0.2703,0.1623,1
268964,20,88.9,98.06,2.068,10.82,46.01,13.25,3.93,172,9.16,0,0,0,0,0,0,1,0,0.868,2.703,-0.635,69,1916,0.1559,0.2096,0.091,0.2356,1,0.0,0.5293,0.1304,1
242622,19,91.97,91.69,2.574,8.14,29.36,13.21,3.33,366,-0.28,0,0,1,0,0,0,1,0,1.374,2.784,-0.21,61,2515,0.7846,0.2087,0.3151,0.3519,2,0.0,0.175,0.1297,0
154672,7,85.25,90.63,3.089,8.4,25.0,14.21,2.02,53,5.37,0,0,0,0,0,0,0,0,1.889,3.027,0.062,89,2984,0.1695,0.0026,0.1158,0.1281,0,0.0,0.0,0.0,1
202151,16,89.7,95.36,2.672,12.07,47.68,13.43,3.23,122,5.66,0,0,0,0,0,0,1,0,1.472,2.843,-0.172,119,2088,-0.21,0.0516,-0.0271,-0.0999,1,0.0,0.143,0.017,0
79955,5,85.35,89.5,3.312,8.63,29.03,14.03,1.76,55,4.16,0,0,0,0,0,0,0,0,2.112,3.106,0.206,115,1815,0.1333,-0.0535,0.1253,-0.0736,0,0.0,0.0,0.0023,0
129897,10,92.52,99.32,2.864,16.51,72.14,13.94,2.16,116,6.8,0,0,0,0,0,0,0,0,1.664,2.982,-0.118,81,2346,-0.0832,0.211,0.174,-0.0103,0,0.0,0.0981,0.0456,0
60476,5,92.15,95.23,3.257,13.02,47.99,14.17,1.28,219,3.08,0,0,1,0,0,0,0,0,2.057,3.067,0.19,56,3052,-0.0234,0.222,0.5862,0.1362,1,0.0,0.0,0.0461,0
115227,10,90.14,97.93,2.911,9.06,49.84,13.88,1.42,141,7.79,0,0,0,0,0,0,0,0,1.711,2.921,-0.01,66,1956,0.2017,0.2458,0.081,-0.0173,0,0.0,0.0083,0.0379,0
226198,18,89.31,94.98,2.391,11.73,45.48,13.54,3.42,176,5.66,0,0,0,0,0,0,1,0,1.191,2.802,-0.412,52,2548,0.0514,0.0848,0.1593,0.1304,1,0.0,0.343,0.0699,0
124124,9,89.63,94.3,2.838,12.36,57.7,14.18,2.2,97,4.67,0,0,0,0,0,0,0,0,1.638,3.045,-0.207,50,2574,-0.1316,-0.103,0.2103,0.0541,0,0.0,0.1723,0.0239,0
56840,2,83.56,88.51,3.35,9.86,25.0,14.47,1.34,148,4.95,0,0,0,0,0,0,0,0,2.15,3.17,0.181,48,2826,0.0719,-0.0112,0.2057,-0.0072,0,0.0,0.0,0.0196,0
94460,7,81.28,78.2,3.44,9.13,25.15,14.14,1.8,209,-3.08,0,0,1,0,0,0,0,0,2.24,3.277,0.163,82,2430,0.1893,0.177,0.1183,-0.0386,1,0.0,0.0,0.0196,0
182323,16,89.58,94.52,2.99,15.01,56.48,13.39,2.93,89,4.94,0,0,0,0,0,0,0,0,1.79,2.896,0.094,104,2358,0.1792,-0.1842,0.3387,0.1887,0,0.0,0.0,0.023,0
125427,11,98.91,103.17,2.434,18.52,63.01,13.87,2.38,393,4.26,0,0,1,0,0,0,0,0,1.234,2.849,-0.414,73,1925,-0.028,0.2239,0.0175,-0.0504,1,0.0455,0.3451,0.0959,0
111398,12,79.97,85.96,2.964,11.32,25.0,13.47,2.0,376,5.99,0,0,1,0,0,0,0,0,1.764,3.021,-0.057,40,1794,-0.0266,0.1293,0.0653,0.0451,1,0.0,0.0472,0.0143,0
154720,9,87.17,88.7,3.17,7.81,25.0,13.63,2.28,367,1.53,0,0,1,0,0,0,0,0,1.97,3.026,0.144,70,3528,0.4104,-0.1846,0.2511,0.1181,1,0.0,0.0,0.0368,0
60063,6,87.76,93.98,3.347,12.0,44.35,14.36,1.82,0,6.22,0,0,0,0,0,0,0,0,2.147,3.058,0.289,102,2133,-0.2145,-0.1242,0.1161,-0.0169,0,0.0,0.0,0.0,1
170149,12,93.59,99.9,2.734,13.09,48.8,14.13,2.26,207,6.32,0,0,1,0,0,0,0,0,1.534,2.837,-0.103,118,995,0.2548,0.1449,0.0122,-0.0212,1,0.0,0.0856,0.015,1
166782,13,97.76,100.12,2.61,12.65,44.06,13.37,1.91,333,2.35,0,0,1,0,0,0,0,0,1.41,2.794,-0.184,73,3591,1.023,0.2318,0.3458,0.1157,1,0.0,0.1533,0.1117,0
225713,18,93.66,100.56,2.251,7.73,41.17,13.44,2.87,146,6.89,0,0,0,0,0,0,0,0,1.051,2.674,-0.423,93,1816,-0.0607,0.053,0.2943,0.19,0,0.0,0.3524,0.0497,0
154932,13,85.52,90.58,2.974,6.9,25.0,13.27,2.14,97,5.06,0,0,0,0,0,0,0,0,1.774,2.908,0.066,38,1985,0.0016,-0.0544,0.3189,0.2272,0,0.0,0.0,0.0253,0
221424,20,92.16,96.14,2.495,8.53,36.75,13.58,3.48,256,3.98,0,0,1,0,0,0,1,0,1.295,2.704,-0.209,101,1907,0.0707,-0.02,-0.0028,0.136,2,0.0,0.174,0.0306,1
181224,17,90.91,97.78,2.652,11.45,38.84,13.44,2.67,1,6.87,0,0,0,0,0,0,0,0,1.452,2.74,-0.088,36,2405,-0.0175,-0.2059,0.4939,0.0936,0,0.0,0.0734,0.0203,0
72059,2,89.97,92.84,3.648,10.03,34.32,14.8,1.22,257,2.87,0,0,1,0,0,0,0,0,2.448,3.12,0.528,59,3119,0.0543,0.2624,0.3938,-0.0302,1,0.0,0.0,0.04,0
100496,8,84.76,87.0,3.518,7.76,25.0,13.82,1.66,189,2.23,0,0,1,0,0,0,0,0,2.318,3.08,0.437,57,1533,0.0908,-0.202,-0.1148,0.0773,1,0.0,0.0,0.019,0
127307,8,90.67,93.5,3.167,11.73,50.19,13.9,2.27,287,2.83,0,0,1,0,0,0,0,0,1.967,3.051,0.117,75,2050,0.0559,0.1338,0.1066,-0.023,1,0.0,0.0,0.0379,0
49441,1,89.38,99.39,3.464,12.18,54.12,14.4,1.5,286,10.01,0,0,1,0,0,0,0,0,2.264,3.089,0.376,54,1434,0.2381,0.3024,-0.0291,0.0841,1,0.0,0.0,0.0354,0
40199,4,85.75,87.42,3.608,10.77,30.87,14.45,1.18,224,1.67,0,0,1,0,0,0,0,0,2.408,3.175,0.433,108,2881,0.0743,0.014,-0.008,-0.0985,1,0.0,0.0,0.0037,0
204266,16,89.81,102.97,1.445,6.47,39.4,13.58,2.94,245,13.17,0,0,1,0,0,0,0,0,0.245,2.658,-1.213,83,1255,0.2248,0.499,0.823,0.2248,1,0.0,1.0107,0.2313,1
100443,8,79.76,85.72,3.118,14.27,35.04,14.03,1.92,11,5.95,0,0,0,0,0,0,0,0,1.918,3.146,-0.027,86,3273,-0.1336,-0.0943,0.223,0.2503,0,0.0,0.0229,0.0106,0
8274,3,87.18,91.38,3.682,11.76,35.18,14.31,1.75,412,4.2,0,0,1,0,0,0,0,0,2.482,3.133,0.549,105,2362,0.3801,0.1082,0.2415,-0.1465,1,0.0,0.0,0.0251,0
69611,6,91.28,98.25,3.192,12.93,48.9,14.27,1.09,31,6.97,0,0,0,0,0,0,0,0,1.992,2.991,0.201,53,2434,0.0011,0.0176,0.1369,0.0373,0,0.0,0.0,0.0,0
88818,6,85.88,89.42,3.556,12.62,49.24,14.48,1.27,410,3.54,0,0,1,0,0,0,0,0,2.356,3.169,0.388,78,1543,0.1626,-0.0911,-0.0574,0.1106,1,0.0,0.0,0.0096,0
36804,4,87.29,98.01,3.454,14.14,57.05,14.36,2.09,408,10.73,0,0,1,0,0,0,0,0,2.254,3.068,0.386,37,1779,-0.0238,0.1727,-0.1545,0.0099,1,0.0,0.0,0.0229,0
29766,3,92.9,99.34,3.111,12.55,56.76,14.12,1.75,301,6.45,0,0,1,0,0,0,0,0,1.911,3.06,0.051,116,2211,-0.0656,-0.0026,0.2146,-0.0306,1,0.0,0.0,0.0244,0
189807,16,91.41,98.88,2.63,10.25,39.59,13.6,2.34,313,7.47,0,0,1,0,0,0,0,0,1.43,2.741,-0.111,116,2315,-0.0939,0.1747,0.1445,0.0633,1,0.0,0.0922,0.0529,1
261916,17,94.76,103.75,2.764,18.5,81.79,13.12,4.06,12,8.99,0,0,0,0,0,0,1,0,1.564,2.792,-0.028,73,3016,-0.0356,0.0125,0.2204,-0.0239,1,0.0,0.0231,0.0067,0
75737,10,93.47,97.96,3.042,16.12,63.7,13.98,2.25,398,4.49,0,0,1,0,0,0,0,0,1.842,2.976,0.066,63,3423,0.1534,0.2024,0.313,0.0598,1,0.0,0.0,0.0583,0
172097,13,86.96,95.24,2.803,7.18,32.79,13.32,2.54,221,8.29,0,0,1,0,0,0,0,0,1.603,2.846,-0.044,119,3055,0.1556,0.1091,0.1027,0.1089,1,0.0,0.0364,0.0515,0
222987,19,93.31,97.26,2.674,11.5,43.77,13.46,3.59,142,3.94,0,0,0,0,0,0,1,0,1.474,2.73,-0.056,87,1574,0.1409,-0.0138,0.249,0.1188,1,0.0,0.0468,0.0137,0
191138,17,84.52,88.56,2.444,7.03,25.0,13.49,2.6,281,4.04,0,0,1,0,0,0,0,0,1.244,2.869,-0.424,57,3795,0.1389,0.0714,0.1643,-0.0037,1,0.0,0.3537,0.0974,1
7759,1,86.23,84.79,3.435,14.19,42.38,14.54,0.97,224,-1.44,0,0,1,0,0,0,0,0,2.235,3.334,0.101,63,2759,0.0824,-0.1099,0.0304,0.0676,1,0.0,0.0,0.0146,0
259423,20,106.48,107.58,2.123,16.7,65.43,13.31,3.31,151,1.1,0,0,0,1,0,0,1,0,0.923,2.59,-0.467,57,2071,0.6878,0.3358,0.1155,0.0521,2,0.4238,0.3893,0.1744,1
44414,2,92.32,103.5,3.106,17.52,80.94,14.55,1.51,135,11.17,0,0,0,0,0,0,0,0,1.906,3.094,0.012,44,1577,0.0852,0.0132,0.1616,0.0894,0,0.0,0.0,0.0424,0
18439,1,83.93,89.84,3.809,12.59,40.3,14.49,1.29,49,5.9,0,0,0,0,0,0,0,0,2.609,3.224,0.585,81,1603,-0.2264,0.0853,0.1369,0.0035,0,0.0,0.0,0.0012,0
139494,9,89.49,95.01,3.143,12.19,46.69,14.15,2.16,381,5.52,0,0,1,0,0,0,0,0,1.943,2.987,0.156,34,3083,0.0843,0.1093,0.0316,0.0134,1,0.0,0.0,0.0,1
215763,15,95.53,100.99,2.74,13.57,50.47,13.5,2.7,279,5.46,0,0,1,0,0,0,0,0,1.54,2.762,-0.022,89,2774,0.2172,0.1845,0.1973,0.0539,1,0.0,0.0187,0.0356,0
47053,2,89.71,100.05,3.373,18.0,69.72,14.21,1.48,120,10.35,0,0,0,0,0,0,0,0,2.173,3.118,0.255,37,1827,0.1167,0.1115,0.2059,0.0313,0,0.0,0.0,0.0244,1
60620,6,82.11,83.17,3.535,6.25,28.24,13.91,1.71,303,1.06,0,0,1,0,0,0,0,0,2.335,3.21,0.326,68,2822,-0.1096,0.3707,0.0074,-0.1484,1,0.0,0.0,0.0285,0
86567,6,96.87,106.0,3.119,18.47,79.18,13.94,1.68,291,9.13,0,0,1,0,0,0,0,0,1.919,2.957,0.162,88,1711,0.0752,0.0424,-0.0733,-0.1105,1,0.0,0.0,0.0025,0
111167,8,91.11,106.88,1.958,9.56,37.56,13.91,1.95,58,15.77,0,0,0,0,0,0,0,0,0.758,2.733,-0.774,48,2188,0.4541,0.8985,0.2997,0.1624,0,0.0,0.6451,0.2019,1
222646,20,95.58,88.02,2.972,10.53,25.62,13.28,3.03,73,-7.56,0,0,0,0,0,0,0,0,1.772,2.822,0.15,58,3852,0.5043,0.0743,0.1825,0.1049,0,0.0,0.0,0.0453,0
44636,7,86.36,90.92,3.198,9.24,37.59,14.08,1.23,96,4.56,0,0,0,0,0,0,0,0,1.998,3.072,0.126,75,1441,0.0097,-0.2408,0.049,0.0818,0,0.0,0.0,0.0,0
9762,5,85.71,87.13,3.821,9.69,30.67,13.96,1.88,44,1.42,0,0,0,0,0,0,0,0,2.621,3.16,0.661,108,2355,0.0659,0.0856,0.1581,0.1013,0,0.0,0.0,0.0255,0
40362,3,84.21,90.83,3.081,10.16,47.87,14.31,1.62,345,6.62,0,0,1,0,0,0,0,0,1.881,3.195,-0.114,82,2546,0.0437,0.2793,0.13,-0.0231,1,0.0,0.0946,0.0466,0
57592,4,84.23,87.53,3.394,10.54,25.0,14.51,1.86,65,3.3,0,0,0,0,0,0,0,0,2.194,3.149,0.245,83,1843,0.0378,0.0898,0.2361,-0.0532,0,0.0,0.0,0.019,0
8043,3,91.94,95.3,3.597,12.47,43.98,14.33,0.91,340,3.36,0,0,1,0,0,0,0,0,2.397,3.09,0.507,83,2769,0.0701,-0.0559,0.023,0.0353,1,0.0,0.0,0.0223,0
171697,12,86.37,92.84,2.734,12.37,51.3,13.76,2.25,222,6.47,0,0,1,0,0,0,0,0,1.534,2.988,-0.255,65,500,0.0174,0.2829,-0.0215,0.0245,1,0.0,0.2123,0.0496,1
114251,9,89.37,97.49,3.088,16.71,62.76,13.91,2.05,49,8.11,0,0,0,0,0,0,0,0,1.888,3.001,0.087,55,2294,-0.0689,0.1237,0.1926,0.1294,0,0.0,0.0,0.0073,0
157907,10,88.83,93.91,3.069,15.49,51.53,14.04,2.24,354,5.08,0,0,1,0,0,0,0,0,1.869,3.008,0.061,116,2822,0.0302,-0.0219,-0.2465,0.1501,1,0.0,0.0,0.0,0
215155,17,98.55,101.41,2.8,15.39,61.9,13.51,2.7,72,2.86,0,0,0,0,0,0,0,0,1.6,2.759,0.041,42,1521,0.9457,-0.2727,0.1128,0.0327,0,0.0275,0.0,0.0269,0
119281,12,91.64,94.51,2.846,8.82,33.52,13.64,2.8,419,2.87,0,0,1,0,0,0,0,0,1.646,2.884,-0.038,90,3006,0.0119,0.1498,0.1431,0.0509,1,0.0,0.0319,0.0394,0
61598,4,87.32,87.64,3.356,10.84,47.52,14.11,1.83,5,0.32,0,0,0,0,0,0,0,0,2.156,3.237,0.119,63,1682,0.3333,0.1377,0.2186,-0.0004,0,0.0,0.0,0.0408,1
116035,8,81.79,86.84,3.28,6.53,25.0,13.92,2.08,261,5.05,0,0,1,0,0,0,0,0,2.08,3.083,0.197,101,2613,0.1435,-0.1212,0.2474,-0.0727,1,0.0,0.0,0.0199,0
71149,7,89.86,97.44,3.017,9.33,40.4,13.99,1.8,131,7.58,0,0,0,0,0,0,0,0,1.817,2.953,0.064,91,1387,0.0996,0.2288,-0.0568,-0.0899,0,0.0,0.0,0.0376,1
167985,17,88.17,90.24,2.845,13.69,47.41,13.61,2.72,224,2.07,0,0,1,0,0,0,0,0,1.645,2.925,-0.08,57,1480,0.0352,-0.0435,0.1378,0.0636,1,0.0,0.0666,0.0201,0
88070,7,92.64,100.81,2.995,14.09,48.68,14.39,1.58,352,8.17,0,0,1,0,0,0,0,0,1.795,2.919,0.077,54,1462,0.3151,0.1153,-0.0074,-0.0085,1,0.0,0.0,0.0138,0
11152,3,83.31,87.4,3.576,6.3,25.0,14.28,0.9,330,4.09,0,0,1,0,0,0,0,0,2.376,3.172,0.404,89,1174,0.0441,0.0626,0.2948,-0.1581,1,0.0,0.0,0.0129,0
210565,15,89.23,91.27,2.578,12.11,36.54,13.38,2.99,118,2.04,0,0,0,0,0,0,0,0,1.378,2.901,-0.322,79,1422,0.1118,0.1207,-0.0469,0.0747,0,0.0,0.2687,0.0524,0
100464,9,82.49,87.02,3.111,9.69,38.49,13.64,2.05,26,4.53,0,0,0,0,0,0,0,0,1.911,3.114,-0.002,33,3050,-0.0352,0.1414,0.2101,0.0747,0,0.0,0.0018,0.01,1
71728,2,87.14,90.15,3.264,9.52,35.99,14.68,1.76,119,3.01,0,0,0,0,0,0,0,0,2.064,3.181,0.083,57,2888,0.0283,-0.0539,0.066,-0.0326,0,0.0,0.0,0.0,0
113795,14,91.18,99.7,2.754,13.69,52.15,13.74,2.59,339,8.52,0,0,1,0,0,0,0,0,1.554,2.815,-0.061,45,1023,0.0361,0.3377,0.1423,0.1841,1,0.0,0.0509,0.0492,0
66659,5,86.47,89.22,3.163,9.63,38.96,14.03,1.68,216,2.75,0,0,1,0,0,0,0,0,1.963,3.151,0.011,45,3154,0.1027,0.2272,0.3411,-0.0249,1,0.0,0.0,0.024,0
256700,18,87.15,100.84,1.797,9.22,43.39,13.38,3.44,318,13.69,0,0,1,0,0,0,1,0,0.597,2.677,-0.879,76,3536,0.2968,0.7194,0.9207,0.1524,2,0.0,0.7327,0.2614,1
183419,17,88.42,95.3,2.77,9.28,35.15,13.64,2.63,207,6.88,0,0,1,0,0,0,0,0,1.57,2.775,-0.005,65,2567,0.0932,0.1425,0.1906,0.2305,1,0.0,0.0039,0.0215,0
93913,8,94.08,97.94,3.402,11.57,56.91,13.99,1.51,222,3.86,0,0,1,0,0,0,0,1,2.202,2.989,0.413,50,2052,0.2855,0.0675,-0.0143,-0.0131,2,0.0,0.0,0.0349,0
134750,12,90.31,100.97,2.86,11.81,57.95,13.87,2.05,27,10.66,0,0,0,0,0,0,0,1,1.66,2.852,0.008,36,1229,0.0976,-0.0645,0.1722,0.113,1,0.0,0.0,0.0126,1
130222,12,85.97,92.34,3.405,9.34,37.68,13.73,1.96,9,6.37,0,0,0,0,0,0,0,0,2.205,2.944,0.461,75,4000,0.0289,0.2044,-0.0497,0.0165,0,0.0,0.0,0.0108,0
175882,14,107.18,110.02,2.619,18.77,81.91,13.58,2.54,295,2.84,0,0,1,1,0,0,0,0,1.419,2.727,-0.108,57,1522,0.5523,0.3599,0.1159,0.0416,2,0.4597,0.0901,0.1439,1
6913,2,90.13,95.44,3.43,6.64,31.27,13.77,1.49,84,5.31,0,0,0,0,0,0,0,0,2.23,3.056,0.374,49,1913,0.1132,0.1397,0.216,0.0351,0,0.0,0.0,0.0498,1
81615,7,93.18,102.16,3.467,13.63,56.1,13.94,1.99,151,8.98,0,0,0,0,0,0,0,0,2.267,2.921,0.546,42,500,0.0422,-0.0927,0.0316,0.0444,0,0.0,0.0,0.0312,0
64664,4,85.28,87.3,3.268,9.1,28.69,13.99,1.09,155,2.02,0,0,0,0,0,0,0,0,2.068,3.169,0.099,75,3249,0.0278,0.0236,0.1488,0.1863,0,0.0,0.0,0.0,0
164046,14,90.78,98.88,2.724,14.23,52.82,13.64,2.74,265,8.1,0,0,1,0,0,0,0,0,1.524,2.834,-0.11,69,1638,0.1866,0.1108,-0.1043,0.1989,1,0.0,0.0918,0.0269,0
5500,2,89.58,94.82,3.502,12.46,51.73,14.39,1.38,395,5.24,0,0,1,0,0,0,0,0,2.302,3.151,0.352,92,500,0.158,-0.0042,0.4637,-0.0338,1,0.0,0.0,0.0398,0
160454,11,82.9,87.75,2.77,9.44,27.84,13.79,2.45,318,4.85,0,0,1,0,0,0,0,0,1.57,3.016,-0.246,41,1669,0.2889,0.0353,-0.1639,0.1215,1,0.0,0.2054,0.0257,0
201777,15,87.5,92.39,2.953,11.73,40.17,13.69,2.88,268,4.89,0,0,1,0,0,0,0,0,1.753,2.893,0.06,37,2790,-0.0372,-0.1223,0.0589,0.1718,1,0.0,0.0,0.0,0
203361,19,103.18,105.0,2.497,14.98,68.15,12.94,2.55,350,1.82,0,0,1,1,0,0,0,0,1.297,2.673,-0.175,34,2432,0.4716,0.0902,0.1659,-0.0326,2,0.2591,0.1462,0.0978,0
40623,6,85.05,90.48,3.457,11.45,30.6,14.13,1.58,214,5.43,0,0,1,0,0,0,0,0,2.257,3.073,0.384,94,2270,-0.0369,0.0649,-0.1128,-0.0603,1,0.0,0.0,0.0167,0
7784,1,86.58,91.6,3.823,13.58,47.63,14.14,1.67,61,5.02,0,0,0,0,0,0,0,0,2.623,3.219,0.605,50,2784,0.0806,-0.2066,0.3397,-0.0017,0,0.0,0.0,0.014,0
196641,15,86.98,93.39,2.335,11.65,46.7,13.29,2.47,205,6.42,0,0,1,0,0,0,0,0,1.135,2.899,-0.564,106,2464,-0.0862,0.2969,0.3923,0.1161,1,0.0,0.4699,0.0978,1
22373,1,86.85,92.91,3.785,9.32,41.41,14.38,0.91,410,6.07,0,0,1,0,0,0,0,0,2.585,3.167,0.618,57,3208,0.0508,-0.0661,0.0906,-0.1094,1,0.0,0.0,0.0,0
47664,2,81.44,87.42,3.31,9.26,25.0,14.29,0.8,327,5.98,0,0,1,0,0,0,0,0,2.11,3.192,0.118,111,3122,0.2748,0.2461,-0.0944,0.0541,1,0.0,0.0,0.043,0
233045,20,89.79,95.19,2.69,13.14,53.6,13.37,3.07,146,5.4,0,0,0,0,0,0,0,0,1.49,2.791,-0.1,40,1525,0.186,0.0082,0.1126,0.0926,0,0.0,0.0836,0.0315,0
195133,18,92.85,96.47,2.321,8.81,42.16,13.48,2.5,135,3.62,0,0,0,0,0,0,0,0,1.121,2.759,-0.439,51,3176,-0.0621,0.0809,0.133,0.0706,0,0.0,0.3655,0.053,0
205802,15,89.82,100.18,2.629,13.77,57.45,13.33,2.55,385,10.35,0,0,1,0,0,0,0,0,1.429,2.806,-0.177,104,1912,0.2305,0.2099,0.2318,0.1829,1,0.0,0.1478,0.071,0
192112,17,87.41,93.03,2.585,13.26,45.24,13.37,2.96,39,5.62,0,0,0,0,0,0,0,0,1.385,2.86,-0.275,55,2502,0.0575,0.0201,0.2105,0.1506,0,0.0,0.2294,0.0511,0
30847,2,88.76,92.67,3.42,13.85,42.9,14.54,1.54,391,3.91,0,0,1,0,0,0,0,0,2.22,3.158,0.262,99,1997,0.1694,0.3879,0.1108,0.1119,1,0.0,0.0,0.0404,0
8812,2,87.71,94.08,3.465,14.72,47.22,14.65,0.82,284,6.37,0,0,1,0,0,0,0,0,2.265,3.147,0.318,34,3812,0.1974,0.1788,0.0561,-0.0057,1,0.0,0.0,0.0266,0
70214,7,85.34,88.13,3.32,8.07,28.17,13.97,1.68,339,2.79,0,0,1,0,0,0,0,0,2.12,3.09,0.23,57,1029,0.0682,0.1215,0.2495,0.0163,1,0.0,0.0,0.0028,0
40948,1,93.23,100.74,3.352,15.18,63.81,14.47,1.14,138,7.51,0,0,0,0,0,0,0,0,2.152,3.101,0.251,115,2703,-0.0707,0.0632,0.0006,-0.1292,0,0.0,0.0,0.0,0
199895,18,91.73,95.55,2.37,9.92,36.74,13.16,2.94,272,3.82,0,0,1,0,0,0,0,0,1.17,2.756,-0.386,50,2518,0.5743,0.4189,0.1895,0.1676,1,0.0,0.3216,0.1517,0
47560,2,89.22,91.3,3.744,8.58,36.92,14.51,1.62,136,2.08,0,0,0,0,0,0,0,0,2.544,3.162,0.583,113,2383,0.2411,-0.0833,0.2258,0.0298,0,0.0,0.0,0.0,0
72486,11,90.11,94.41,3.368,13.74,60.09,14.27,2.29,7,4.3,0,0,0,0,0,0,0,0,2.168,3.012,0.356,55,1092,0.0252,0.0839,0.0759,0.0316,0,0.0,0.0,0.0,0
202601,18,97.04,100.34,2.839,10.87,45.46,13.3,3.21,190,3.29,0,0,1,0,0,0,1,0,1.639,2.695,0.144,107,1145,1.0512,0.1671,0.0458,0.0569,2,0.0,0.0,0.0846,1
178010,15,93.41,97.43,2.606,13.44,38.69,13.76,2.73,411,4.03,0,0,1,0,0,0,0,0,1.406,2.786,-0.18,58,2466,0.0417,0.2163,0.0651,0.1351,1,0.0,0.1503,0.0671,0
106546,5,84.57,91.28,3.275,11.04,47.79,14.33,1.68,101,6.71,0,0,0,0,0,0,0,0,2.075,3.145,0.13,91,1240,0.0117,0.0202,0.1371,-0.0409,0,0.0,0.0,0.0181,0
93656,10,91.11,98.97,3.008,12.79,50.76,13.85,1.88,68,7.87,0,0,0,0,0,0,0,0,1.808,2.904,0.104,83,4052,-0.0361,0.0915,0.067,-0.0106,0,0.0,0.0,0.0071,0
152050,11,90.71,92.05,2.74,11.11,40.34,13.76,2.5,387,1.34,0,0,1,0,0,0,0,0,1.54,2.98,-0.24,63,2604,-0.0235,0.325,0.1554,-0.1181,1,0.0,0.2004,0.0559,0
222576,16,89.61,98.88,2.359,16.44,54.91,14.06,2.58,382,9.26,0,0,1,0,0,0,0,0,1.159,2.802,-0.443,69,3095,0.0692,0.0164,-0.0281,-0.0239,1,0.0,0.3691,0.0456,0
90513,9,82.11,84.33,3.172,8.01,25.0,14.04,1.67,355,2.22,0,0,1,0,0,0,0,0,1.972,3.113,0.058,87,1272,-0.0755,0.0173,-0.0333,0.0816,1,0.0,0.0,0.0068,1
65267,6,87.49,97.29,3.095,11.7,45.67,14.31,1.77,410,9.8,0,0,1,0,0,0,0,0,1.895,2.997,0.098,98,2978,0.0781,0.0129,-0.0418,-0.0223,1,0.0,0.0,0.0155,0
199536,16,89.14,93.98,2.828,11.41,53.2,13.36,3.04,416,4.84,0,0,1,0,0,0,0,0,1.628,2.893,-0.065,86,3853,0.0458,0.0344,0.1298,0.2444,1,0.0,0.054,0.036,0
179954,18,90.72,100.57,2.693,11.29,50.71,13.38,2.89,385,9.85,0,0,1,0,0,0,0,0,1.493,2.711,-0.019,37,2473,-0.0096,0.0256,0.126,0.1129,1,0.0,0.0155,0.0304,0
